id,name,city_name,address,city_id,slug,latitude,longitude,is_open,usd,cash_in,is_nfc,is_digital,payment_terminal,working_weekends,working_hours,notes
1413,32 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Nəsimi rayonu, Hüseyn Seyidzadə küçəsi, 13",1,32-sayli-notariat-shobesi,40.416593914146034,49.8146651496483,1,0,0,0,0,0,1,Mon-Fri: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sat: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sun: qeyri-iş günü,
1414,26 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Binəqədi rayonu, Aydınbəyov küçəsi, 106",1,26-sayli-notariat-shobesi,40.42982735633248,49.84144685638112,1,0,0,0,0,0,1,Mon-Fri: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sat: 10:00-16:00 (Müştərilərə xidmət vaxtı 10:00-15:00); Sun: qeyri-iş günü,
1417,12 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Yasamal rayonu, İnşaatçılar prospekti, 28A",1,12-sayli-notariat-shobesi,40.37987559086294,49.82159287532155,1,0,0,0,0,0,1,Mon-Fri: 09:00-19:00 (Müştərilərə xidmət vaxtı 09:00-18:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1418,15 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Nizami rayonu, Məhsəti Gəncəvi küçəsi, 31A",1,15-sayli-notariat-shobesi,40.40788814633709,49.936678475796924,1,0,0,0,0,0,1,"Mon-Fri: ""10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sat: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sun: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00)",
1419,19 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Yasamal rayonu, Ə.Əhmədov küçəsi, 24A",1,19-sayli-notariat-shobesi,40.39428785345024,49.80336166202685,1,0,0,0,0,0,1,Mon-Fri: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sat: 10:00-16:00 (Müştərilərə xidmət vaxtı 10:00-15:00); Sun: qeyri-iş günü,
1421,14 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Nəsimi rayonu, Moskva prospekti 58/1",1,14-sayli-notariat-shobesi,40.40650954852901,49.80698529180758,1,0,0,0,0,0,1,Mon-Fri: 09:00-19:00 (Müştərilərə xidmət vaxtı 09:00-18:00); Sat: 10:00-15:00 (Müştərilərə xidmət vaxtı 10:00-14:00); Sun: qeyri-iş gün,
1429,Bakı 2 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Səbail rayonu, Ə. Yaqubov küçəsi, 2",1,2-sayli-notariat-shobesi-287,40.341472,49.838354,1,0,0,0,0,0,1,Mon-Fri: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sat: 10:00-17:00 (Müştərilərə xidmət vaxtı 10:00-16:00); Sun: qeyri-iş günü,
1433,21 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Nərimanov rayonu, Təbriz küçəsi küçəsi, 227D",1,21-sayli-notariat-sobesi,40.40510032029071,49.875314815239115,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1434,23 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Yasamal rayonu, Şəfayət Mehdiyev küçəsi, 136/90A",1,notariat-departament-n-23,40.38678205032994,49.81607473182514,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1435,Baş Ofis,Bakı,Neftçilər prospekti 153,1,birbank-bas-ofis,40.376433833052054,49.86371498807083,1,0,0,0,0,0,0,Mon-Fri: ; Sat: ; Sun: ,
1436,Maştağa Birbank Rəqəmsal Mərkəz,Bakı,Maştağa qəsəbəsi Axund Mirzə Abdulkərim küç. 8.,1,birbank-reqemsal-merkez-mastaga,40.529354,49.998302,1,0,0,0,1,0,1,Mon-Fri: 10:00-19:00; Sat: 10:00-19:00; Sun: 10:00-19:00,
1437,Crescent Mall Birbank Rəqəmsal Mərkəz,Bakı,"Bakı şəhəri, Nəsimi ray. Neftçilər pr. 68",1,birbank-reqemsal-merkez-crescent,40.37423,49.86038,1,0,0,0,1,0,1,Mon-Fri: 10:00 - 22:00; Sat: 10:00 - 22:00; Sun: 10:00 - 22:00,
1439,Port Baku filialı,Bakı,"Bakı şəhəri, Nəsimi rayonu, 687-ci məhəllə, Neftçilər prospekti 155",1,port-baku-filiali,40.375883239488815,49.86329061727881,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00; Sat: ; Sun: ,
1440,Fərdi Bankçılıq bölməsi (Port Baku),Bakı,"Bakı şəhəri, Nəsimi rayonu, 687-ci məhəllə, Neftçilər prospekti 155",1,private-banking-port-baku,40.37596241531596,49.86352548708362,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00; Sat: ; Sun: ,
1442,13 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Nərimanov rayonu, Ü.Bünyadzadə küçəsi 2",1,13-sayli-notariat-shobesi,40.385062178892206,49.85065046848412,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00; Sat: 10:00 - 17:00; Sun: qeyri-iş günü,
1443,22 saylı Notariat şöbəsi,Bakı,"Bakı şəhəri, Nəsimi rayonu, Seyid Cəfər Pişəvari küçəsi 156A",1,22-sayli-notariat-sobesi,40.40962580870081,49.815461471164525,1,0,0,0,0,0,0,Mon-Fri: ; Sat: ; Sun: ,
1444,Binə Birbank Rəqəmsal Mərkəz,Bakı,"Binə qəsəbəsi Hicran Hasılov ev 13, mən 46 (Laçın Marketin qarşısı)",1,bine-reqemsal-merkezi,40.447706978023305,50.08580236740942,1,0,0,0,1,0,1,Mon-Fri: ; Sat: ; Sun: ,
1445,Binəqədi Rəqəmsal Mərkəz,Bakı,"Binəqədi qəsəbəsi, Gülməmməd Ramazanov küç.(Binəqədi Center, 179 saylı məktəb ilə üzbəüz)",1,bineqedi-reqemsal-merkez,40.465855364195924,49.82833524103326,1,0,0,0,1,0,1,Mon-Fri: ; Sat: ; Sun: ,
1446,Yeni Günəşli Rəqəmsal Mərkəz,Bakı,"Günəşli qəsəbəsi, Surxay Noçuyev küç. (Ballı Market ilə üzbəüz)",1,yeni-gunesli-reqemsal-merkez,40.37647205395877,49.97786761116751,1,0,0,0,1,0,1,Mon-Fri: ; Sat: ; Sun: ,
1448,Sahil Birbank Rəqəmsal Mərkəz,Bakı,"Qaradağ rayonu, Sahil qəsəbəsi, Bəxtiyar Əliyev 41C",1,birbank-reqemsal-merkez-sahil,40.223317220352726,49.57708981349269,1,0,0,0,1,0,1,Mon-Fri: ; Sat: ; Sun: ,
77,Abşeron filialı,Abşeron,"Abşeron rayonu, Xırdalan şəhəri, Qəzənfər Musabəyov küçəsi bina 22",2,absheron-rayon-filiali,40.4528598257688,49.75130830597639,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1411,1 saylı Notariat şöbəsi,Abşeron,"Xırdalan şəhəri, M. Ə. Rəsulzadə küç. 3",2,1-sayli-notariat-shobesi,40.4493027,49.7482414,1,0,0,0,0,0,1,Mon-Fri: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sat: 10:00-19:00 (Müştərilərə xidmət vaxtı 10:00-18:00); Sun: qeyri-iş günü,
1423,2 saylı Notariat şöbəsi,Abşeron,"Xırdalan şəhəri, Mehdi Hüseynzadə küçəsi, 19B",2,2-sayli-notariat-shobesi,40.341404,49.8357926,1,0,0,0,0,0,0,Mon-Fri: 10:00-18:00; Sat: ; Sun: ,
21,Ağcabədi filialı,Ağcabədi,,3,agcabedi-rayon-filiali,40.05241232725276,47.46057999031279,0,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
920,Ağcabədi şöbəsi,Ağcabədi,"Ağcabədi rayonu, Üzeyir Hacıbəyli prospekti (ASAN xidmət daxilində)",3,agcabedi-shobesi,40.055728073805135,47.416698816876824,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
314,Ağdam filialı,Ağdam,"Ağdam rayonu, Quzanlı kəndi",4,agdam-filiali-679,40.163702081788934,47.15603666895763,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
323,Ağdaş filialı,Ağdaş,"Аğdаş şəhəri, Hеydər Əliyеv Хiyаbаnı 6",5,agdash-rayon-filiali,40.64510186823032,47.47500157064872,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
327,Ağstafa filialı,Ağstafa,"Аğstаfа şəhəri, Cəfər Cabbarlı küçəsi 25A",6,agstafa-rayon-filiali-647,41.1129723,45.44067,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
38,Ağsu filialı,Ağsu,"Ağsu şəhəri, H. Əliyev küçəsi 109",7,agsu-filiali,40.56702106182912,48.402716309069646,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
336,Astara filialı,Astara,"Astara şəhəri, H. Əliyev prospekti 71",8,astara-rayon-filiali-669,38.450399595441795,48.87403545346488,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
344,Babək filialı,Babək,"Naxçıvan MR, Bаbək rayonu, Babək qəsəbəsi, H. Əliyеv prospеkti 26",9,babekbabek-filiali-627,39.158184332686254,45.44564362722187,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
401,Balakən  filialı,Balakən,"Balakən şəhəri, M. Əsədov küçəsi 21",10,balaken-rayon-filiali-662,41.72250002271381,46.40294357838069,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
945,Balakən şöbəsi,Balakən,"Balakən rayonu, ""ASAN Həyat"" kompleksi",10,balaken-shobesi,41.7070445,46.4205046,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
377,Beyləqan filialı,Beyləqan,"Beyləqan şəhəri,G.Əsədov küçəsi 46",11,beyleqan-rayon-filiali-634,39.77277796857929,47.61643873702003,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
388,Biləsuvar filialı,Biləsuvar,"Biləsuvar şəhəri, H. Əliyev küçəsi 42",13,siyezen-rayon-filiali-650,39.45476366909407,48.54667824268275,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,16:30-dan sonra yalnız rəqəmsal əməliyyatlar
375,Bərdə filialı,Bərdə,"Bərdə şəhəri, M.Rəsulzadə küçəsi 11",12,berde-filiali-631,40.38534386436442,47.12482790416756,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1430,Cəbrayıl filialı,Cəbrayıl,Cəbrayıl şəhəri,14,cebrayil-filiali,39.4505998462988,48.54316788678726,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00; Sat: ; Sun: ,
394,Cəlilabad filialı,Cəlilabad,"Cəlilabad şəhəri, Azərbaycan küçəsi, 121",15,celilabad-rayon-filiali-656,39.211878038525526,48.505507763390796,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1397,Culfa şöbəsi,Culfa,Culfa Gömrük keçid Məntəqəsi,16,culfa-shobesi,38.94710820076387,45.63204367508405,1,0,0,0,0,0,0,Mon-Fri: 7 gün / 24 saat; Sat: 7 gün / 24 saat; Sun: 7 gün / 24 saat,
878,Daşkəsən filialı,Daşkəsən,"Daşkəsən şəhəri, M. Əsədov küçəsi 14",17,dashkesen-rayon-filiali-677,40.52138939102746,46.0826557705699,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
880,Füzuli filialı,Füzuli,"Füzuli rayonu, Horadiz şəhəri, 20 yanvar küçəsi 12",18,fuzuli-rayon-filiali-684,39.44766767940643,47.33900228133563,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
875,Gədəbəy filialı,Gədəbəy,"Gədəbəy şəhəri, 20 Yanvar küçəsi 4",19,gedebey-rayon-filiali-674,40.57622576319756,45.810365649726116,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
366,Gəncə filialı,Gəncə,"Gəncə şəhəri, Cavadxan küçəsi 24",20,gence-filiali-622,40.67460512791116,46.36009218955952,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
367,Kəpəz filialı,Gəncə,"Gəncə şəhəri, Kəpəz rayonu, Nəriman Nərimanov prospekti 4-cü döngə, 2C",20,kepez-filiali-623,40.677567095490694,46.3757143417757,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
518,Nizami filialı,Gəncə,"Gəncə şəhəri, H.Əliyev prospekti 101A",20,gence-kart-merkezi-860,40.68679798329542,46.36465239219415,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1380,Qərb filialı,Gəncə,"Gəncə şəhəri, Gəncə-Şəmkir şossesi  (2 saylı Gəncə “ASAN xidmət” mərkəzində)",20,qerb-filiali,40.69682926901757,46.32892270004127,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:30 (Müştərilərə xidmət vaxtı 09:00-18:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
1438,Gəncə Mall Birbank Rəqəmsal Mərkəz,Gəncə,"Heydər Əliyev pr. 433,  Gəncə Mall -1ci mərtəbə",20,birbank-reqemsal-merkez-gence,40.677135540326354,46.359483996419655,1,0,0,0,1,0,1,Mon-Fri: 10:00 - 22:00; Sat: 10:00 - 22:00; Sun: 10:00 - 22:00,
386,Goranboy filialı,Goranboy,"Goranboy şəhəri, H. Əliyev prospekti 9",21,goranboy-filiali-645,40.60785959423708,46.78899175084084,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
873,Göyçay filialı,Göyçay,"Göyçay rayonu, H. Z. Tağıyev küç",22,goycay-filiali-672,40.64705452889146,47.74756350445836,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
877,Göygöl filialı,Göygöl,"Göygöl şəhəri, H.Əliyev prospekti 45",23,goygol-rayon-filiali-676,40.58896381594055,46.31810149213119,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
395,Hacıqabul filialı,Hacıqabul,"Hacıqabul şəhəri, İ. Qayıbov küçəsi 23B",24,haciqabul-rayon-filiali-638,40.0277316386113,48.935021781265874,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
398,Xaçmaz  filialı,Xaçmaz,"Xaçmaz şəhəri,  H. Z. Tağıyev küçəsi 9",25,xacmaz-filiali-659,41.46318854870102,48.7952546467025,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1375,Xaçmaz şöbəsi,Xaçmaz,"Xaçmaz şəhəri, Bakı prospekti 2E",25,xachmaz-shobesi,41.43012451808228,48.81220821267798,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:30 (Müştərilərə xidmət vaxtı 09:00-18:00); Sat: ; Sun: ,
1431,Xaçmaz Notariat şöbəsi,Xaçmaz,"Xaçmaz şəhəri, Nəriman Nərimanov küçəsi ev 70",25,xachmaz-notariat-shobesi,41.460218553760335,48.79761773141673,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1393,Xırdalan filialı,Xırdalan,"Xırdalan şəhəri, Heydər Əliyev prospekti 31-ci məhəllə, ev 3",26,xirdalan-filiali,40.45347336011024,49.74026801263433,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1401,Foodcity filialı,Xudat,"Xaçmaz rayonu, Xudat şəhəri, Osman Mirzəyev küçəsi,55",28,foodcity-filiali,41.62971078509723,48.68643880327065,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
399,İmişli filialı,İmişli,"İmişli şəhəri, H. Əliyev prospekti 144",29,imishli-rayon-filiali-660,39.86813577249739,48.05503323335416,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
889,İmişli şöbəsi,İmişli,"İmişli şəhəri, S. Fətəliyev küçəsi (ASAN Xidmət Mərkəzi)",29,imishli-shobesi-905,39.87837870124703,48.08420046432352,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
872,İsmayıllı filialı,İsmayıllı,"İsmayıllı şəhəri, M.F. Axundov küçəsi 53 A",30,ismayilli-rayon-filiali-671,40.78210599106184,48.155673622125434,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
882,Kəngərli filialı,Kəngərli,"Kəngərli rayonu, Qıvraq qəs.",31,kengerli-filiali-685,39.39973122817569,45.113075768644705,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1398,Kəngərli şöbəsi,Kəngərli,Kəngərli rayonunun Şahtaxtı Gömrük keçid Məntəqəsi,31,kengerli-shobesi,39.36265821494384,45.07298086197821,1,0,0,0,0,0,0,Mon-Fri: 09:00 - növbəti gün 04:00-ə kimi (19 saat); Sat: 09:00 - növbəti gün 04:00-ə kimi (19 saat); Sun: 09:00 - növbəti gün 04:00-ə kimi (19 saat),
390,Kürdəmir filialı,Kürdəmir,"Kürdəmir şəhəri, Babək küçəsi 47",32,kurdemir-filiali-652,40.35227745273703,48.16381651900576,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
